#{"t_start": 1758968145.0073204, "env_id": "None"}
r,l,t,success,distance
-164.386815,500,491.153937,False,0.4976111054420471
-169.89927,500,495.381968,False,0.5171298980712891
-168.257203,500,499.598203,False,0.5156354904174805
-222.371845,500,503.654052,False,0.45100879669189453
-24.252926,192,504.86589,True,0.04952269420027733
-163.130427,500,509.092571,False,0.47282955050468445
-198.332366,500,513.577284,False,0.5233014225959778
-331.164736,500,517.880702,False,0.8690955638885498
-144.588239,500,522.447791,False,0.4078199565410614
-211.316708,500,526.805432,False,0.3607705235481262
-217.986523,500,531.084695,False,0.5809375643730164
-212.569778,500,535.660479,False,0.43695443868637085
-208.147479,500,550.379085,False,0.5985863208770752
-152.690548,500,554.774021,False,0.4517003297805786
-228.611097,500,559.474303,False,0.5634583830833435
-100.914776,500,563.951153,False,0.334092378616333
-218.883127,500,568.381334,False,0.5994994044303894
-187.813455,500,572.969963,False,0.5601851940155029
-120.461342,500,577.379923,False,0.3821481466293335
4.915046,1,577.425135,True,0.032651226967573166
-127.664731,500,581.776494,False,0.32743263244628906
-175.302103,500,586.106497,False,0.4975571036338806
-133.373186,500,590.677287,False,0.43161100149154663
-163.006788,500,595.261163,False,0.42713862657546997
-3.341325,65,595.581961,True,0.04812292009592056
-226.283532,500,600.179115,False,0.4968140125274658
-185.874833,500,604.674548,False,0.5154542922973633
-231.669549,500,608.981489,False,0.5330255627632141
-156.519242,500,613.251181,False,0.5014528036117554
-170.199931,500,617.364849,False,0.5602385997772217
-216.652383,500,620.56404,False,0.4378058910369873
-146.938441,500,625.117157,False,0.37417536973953247
-161.404678,500,629.621351,False,0.49230721592903137
-205.516355,500,633.929508,False,0.424594521522522
4.919011,1,633.961009,True,0.037037935107946396
-111.772454,500,638.350492,False,0.37780556082725525
-178.390821,500,642.875411,False,0.5570291876792908
-201.135057,500,647.213317,False,0.49279674887657166
-113.350422,500,651.465388,False,0.3317734897136688
-155.470182,500,656.486774,False,0.41856470704078674
-2.4089,52,656.780878,True,0.047813136130571365
-115.671194,500,661.172297,False,0.34716978669166565
-145.047896,500,665.60725,False,0.334358274936676
-5.58508,63,665.999375,True,0.04896480590105057
-7.36914,76,667.756084,True,0.04666176438331604
-163.468643,500,672.154075,False,0.5197669267654419
-114.320069,500,676.501808,False,0.31004855036735535
-131.563799,500,680.735332,False,0.2792317271232605
